animal_type,animal_breed,intake_type,outcome,intake_day,intake_month,intake_season,intake_is_weekend
DOGS,GERM SHEPHERD,TRANSFER,LIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,TUESDAY,AUGUST,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,MONDAY,MAY,SPRING,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,FRENCH BULLDOG,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
OTHER,SNAKE,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PAPILLON,PD REQUEST,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,RETURN,LIVE,WEDNESDAY,AUGUST,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,AMER BULLDOG,PD REQUEST,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,THURSDAY,JANUARY,WINTER,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,THURSDAY,JANUARY,WINTER,False
DOGS,YORKSHIRE TERR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,YORKSHIRE TERR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,YORKSHIRE TERR,STRAY,LIVE,FRIDAY,JANUARY,WINTER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,PIT BULL,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,PIT BULL,RETURN,LIVE,MONDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,PIT BULL,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
OTHER,PIGEON,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
OTHER,CHICKEN,TRANSFER,LIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,FOSTER,LIVE,SATURDAY,AUGUST,SUMMER,True
OTHER,CHICKEN,TRANSFER,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,TRANSFER,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,DOBERMAN PINSCH,OWNER SUR,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,MIN PINSCHER,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,REDBONE HOUND,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,MALTESE,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,MALTESE,OWNER SUR,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,AUST SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
OTHER,RAVEN,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
OTHER,HAWK,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,MIN PINSCHER,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,PIT BULL,OWNER SUR,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,ARMENIAN GAMPR,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,ARMENIAN GAMPR,RETURN,NONLIVE,SATURDAY,AUGUST,SUMMER,True
DOGS,ALASKAN HUSKY,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,ALASKAN HUSKY,RETURN,LIVE,SATURDAY,APRIL,SPRING,True
DOGS,ALASKAN HUSKY,RETURN,LIVE,FRIDAY,MAY,SPRING,False
OTHER,GUINEA PIG,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
OTHER,GUINEA PIG,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,SHIH TZU,OWNER SUR,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,SHIH TZU,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,MONDAY,NOVEMBER,FALL,False
CATS,DOMESTIC SH,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
OTHER,OWL,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,GREAT DANE,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,CHIHUAHUA SH,TRANSFER,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,ARMENIAN GAMPR,OWNER SUR,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,OWNER SUR,NONLIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,OWNER DIED,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,AUST CATTLE DOG,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,GERM SH POINT,OWNER SUR,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,SIBERIAN HUSKY,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
OTHER,POTBELLY PIG,OWNER SUR,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,SIBERIAN HUSKY,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,ENG BULLDOG,FOSTER,LIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,PD REQUEST,LIVE,MONDAY,JULY,SUMMER,False
OTHER,RABBIT SH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
OTHER,CHICKEN,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,TERRIER,OWNER SUR,LIVE,MONDAY,JULY,SUMMER,False
DOGS,POODLE MIN,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,SIAMESE,STRAY,LIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,CHICKEN,OWNER SUR,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,OWNER DIED,LIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,OWNER DIED,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,AMER BULLDOG,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,ENG BULLDOG,PD REQUEST,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,ENG BULLDOG,PD REQUEST,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,AMER BULLDOG,PD REQUEST,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,JINDO,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,DOBERMAN PINSCH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,DOBERMAN PINSCH,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
OTHER,HAWK,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
OTHER,TERRAPIN,OWNER SUR,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,RETURN,LIVE,WEDNESDAY,AUGUST,SUMMER,False
DOGS,MALTESE,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,TERRIER,ARRESTED,LIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,OWNER DIED,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,OWNER DIED,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,QUEENSLAND HEEL,OWNER SUR,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,QUEENSLAND HEEL,OWNER SUR,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
OTHER,PIGEON,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,OWNER SUR,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,TERRIER,OWNER SUR,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,FOSTER,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,AFRICAN,FOSTER,LIVE,MONDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,TRANSFER,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,TERRIER,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC LH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
OTHER,CROW,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
OTHER,SQUIRREL,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,SCHNAUZER MIN,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,MALTESE,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,POODLE STND,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
OTHER,RABBIT LH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
OTHER,SPARROW,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,AMER BULLDOG,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
OTHER,RAVEN,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,SIBERIAN HUSKY,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,DALMATIAN,OWNER SUR,LIVE,SATURDAY,JULY,SUMMER,True
OTHER,DUCK,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,TERRIER,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,TERRIER,RETURN,LIVE,SATURDAY,AUGUST,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,QUEENSLAND HEEL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,SHIH TZU,OWNER SUR,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,SHIH TZU,OWNER SUR,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,TERRIER,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,FOSTER,LIVE,SATURDAY,AUGUST,SUMMER,True
CATS,DOMESTIC SH,FOSTER,LIVE,FRIDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,OWNER SUR,LIVE,WEDNESDAY,OCTOBER,FALL,False
CATS,DOMESTIC SH,FOSTER,LIVE,TUESDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,FOSTER,LIVE,TUESDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,FOSTER,LIVE,TUESDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,FOSTER,LIVE,WEDNESDAY,AUGUST,SUMMER,False
CATS,DOMESTIC SH,FOSTER,LIVE,WEDNESDAY,AUGUST,SUMMER,False
DOGS,LABRADOR RETR,OWNER SUR,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,CONFISCATE,NONLIVE,WEDNESDAY,OCTOBER,FALL,False
DOGS,PIT BULL,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,RETURN,LIVE,SUNDAY,AUGUST,SUMMER,True
CATS,DOMESTIC MH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,TRANSFER,LIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,OWNER SUR,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,LIVE,FRIDAY,JANUARY,WINTER,False
CATS,DOMESTIC SH,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,MONDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,MONDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,ST BERNARD SMTH,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
OTHER,HAWK,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,MASTIFF,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,CHIHUAHUA SH,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,GUINEA PIG,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
OTHER,GUINEA PIG,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,TUESDAY,JULY,SUMMER,False
DOGS,PAPILLON,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,NONLIVE,TUESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,AUST CATTLE DOG,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,LABRADOR RETR,OWNER SUR,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,ROTTWEILER,OWNER SUR,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,PIT BULL,OWNER SUR,NONLIVE,MONDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,OWNER SUR,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,AUST CATTLE DOG,TRANSFER,LIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC MH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,NONLIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,CANE CORSO,STRAY,LIVE,WEDNESDAY,JULY,SUMMER,False
DOGS,CANE CORSO,RETURN,LIVE,MONDAY,AUGUST,SUMMER,False
DOGS,CANE CORSO,RETURN,LIVE,THURSDAY,OCTOBER,FALL,False
DOGS,CANE CORSO,STRAY,LIVE,SATURDAY,NOVEMBER,FALL,True
DOGS,TERRIER,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,POODLE MIN,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,OWNER SUR,NONLIVE,THURSDAY,JULY,SUMMER,False
DOGS,TERRIER,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,BULL TERRIER,STRAY,LIVE,THURSDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,NONLIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,SIBERIAN HUSKY,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GOLDEN RETR,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,FRIDAY,JULY,SUMMER,False
CATS,DOMESTIC SH,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GERM SHEPHERD,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,GREAT DANE,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,PIT BULL,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
OTHER,LIZARD,STRAY,LIVE,FRIDAY,JULY,SUMMER,False
DOGS,AUST CATTLE DOG,OWNER SUR,NONLIVE,FRIDAY,OCTOBER,FALL,False
DOGS,GERM SHEPHERD,OWNER SUR,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,OWNER SUR,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,TRANSFER,NONLIVE,FRIDAY,SEPTEMBER,FALL,False
DOGS,SIBERIAN HUSKY,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,GERM SHEPHERD,RETURN,LIVE,THURSDAY,NOVEMBER,FALL,False
OTHER,FALCON,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
CATS,DOMESTIC SH,STRAY,NONLIVE,SATURDAY,JULY,SUMMER,True
DOGS,GREAT PYRENEES,STRAY,NONLIVE,SUNDAY,JULY,SUMMER,True
DOGS,PIT BULL,STRAY,LIVE,SUNDAY,JULY,SUMMER,True
